2024-09-02 13:08:41,429 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:08:46,506 INFO     Website loaded, taking screenshot
2024-09-02 13:08:46,985 INFO     Resizing the screenshot
2024-09-02 13:08:47,175 INFO     Screenshot resized and saved
2024-09-02 13:08:47,177 INFO     Uploading image IKEA.png to the server
2024-09-02 13:08:47,227 INFO     Image IKEA.png uploaded successfully
2024-09-02 13:08:47,229 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/IKEA_AxdY8lE.png with GPT-4V
2024-09-02 13:08:51,447 INFO     Image analysis successful
2024-09-02 13:08:51,449 INFO     Parsing JSON output from analysis result
2024-09-02 13:08:51,449 INFO     Successfully processed IKEA
2024-09-02 13:08:51,449 INFO     Taking screenshot of https://www.macys.com
2024-09-02 13:08:51,450 INFO     ====== WebDriver manager ======
2024-09-02 13:08:51,590 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:51,644 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:51,698 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:08:56,036 INFO     Website loaded, taking screenshot
2024-09-02 13:08:56,300 INFO     Resizing the screenshot
2024-09-02 13:08:56,442 INFO     Screenshot resized and saved
2024-09-02 13:08:56,443 INFO     Uploading image Macy's.png to the server
2024-09-02 13:08:56,482 INFO     Image Macy's.png uploaded successfully
2024-09-02 13:08:56,483 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Macy's_c6Bkcjm.png with GPT-4V
2024-09-02 13:09:00,924 INFO     Image analysis successful
2024-09-02 13:09:00,927 INFO     Parsing JSON output from analysis result
2024-09-02 13:09:00,927 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:09:00,927 INFO     Successfully processed Macy's
2024-09-02 13:09:00,927 INFO     Taking screenshot of https://www.costco.com
2024-09-02 13:09:00,927 INFO     ====== WebDriver manager ======
2024-09-02 13:09:01,064 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:09:01,143 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:09:01,198 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:09:05,767 INFO     Website loaded, taking screenshot
2024-09-02 13:09:06,032 INFO     Resizing the screenshot
2024-09-02 13:09:06,147 INFO     Screenshot resized and saved
2024-09-02 13:09:06,148 INFO     Uploading image Costco.png to the server
2024-09-02 13:09:06,188 INFO     Image Costco.png uploaded successfully
2024-09-02 13:09:06,189 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Costco_14sTLq8.png with GPT-4V
